Year,Month,Monthly anomalies,Monthly uncertainties,Annual anomalies,Annual uncertainties,Five-year  anomalies,Five-year  uncertainties,Ten-year anomalies,Ten-year uncertainties,Twenty-year anomalies,Twenty-year uncertainties
1773,10,0.122,1.66,-0.116,0.868,-0.449,0.957,-0.752,0.777,-0.749,0.748
1773,11,-2.216,3.963,0.205,0.866,-0.45,0.868,-0.763,0.79,-0.755,0.746
1773,12,2.251,2.79,0.432,0.918,-0.445,0.891,-0.774,0.795,-0.754,0.738
1774,1,-3.327,3.96,0.588,1.089,-0.446,0.903,-0.79,0.785,-0.746,0.736
1774,2,0.854,4.281,0.63,1.096,-0.438,0.926,-0.771,0.787,-0.764,0.742
1774,3,-0.409,1.907,0.493,1.096,-0.458,0.943,-0.758,0.785,-0.765,0.742
1774,4,1.462,3.291,0.417,0.985,-0.501,0.959,-0.76,0.793,-0.761,0.737
1774,5,5.287,2.56,0.356,0.994,-0.492,0.989,-0.756,0.827,-0.763,0.722
1774,6,1.571,4.076,-0.095,0.861,-0.464,1.003,-0.782,0.843,-0.753,0.712
1774,7,1.671,3.718,0.285,0.873,-0.397,0.962,-0.792,0.855,-0.745,0.703
1774,8,0.007,2.304,0.406,0.989,-0.343,0.916,-0.794,0.872,-0.732,0.704
1774,9,-1.349,2.203,0.556,1.029,-0.309,0.914,-0.786,0.87,-0.733,0.705
1774,10,-0.785,3.142,0.302,1.033,-0.36,0.924,-0.755,0.883,-0.742,0.705
1774,11,-2.955,5.234,-0.226,1.335,-0.337,0.932,-0.731,0.88,-0.744,0.705
1774,12,-3.16,3.554,-0.512,1.575,-0.342,0.895,-0.707,0.876,-0.752,0.715
1775,1,1.24,3.607,-0.679,1.725,-0.379,0.884,-0.705,0.899,-0.759,0.73
1775,2,2.309,3.325,-0.674,1.659,-0.408,0.893,-0.703,0.889,-0.765,0.725
1775,3,1.386,1.936,-0.663,1.566,-0.399,0.905,-0.672,0.894,-0.786,0.723
1775,4,-1.589,1.698,-0.509,1.459,-0.449,0.9,-0.647,0.924,-0.795,0.723
1775,5,-1.046,2.124,-0.095,1.502,-0.499,0.927,-0.609,0.926,-0.796,0.722
1775,6,-1.861,3.751,-0.001,1.624,-0.549,0.939,-0.589,0.914,-0.778,0.702
1775,7,-0.338,1.777,-0.411,1.712,-0.492,0.854,-0.555,0.892,-0.773,0.703
1775,8,0.066,2,-0.546,1.489,-0.429,0.818,-0.545,0.88,-0.766,0.703
1775,9,-1.206,2.08,-0.819,1.418,-0.442,0.797,-0.561,0.872,-0.767,0.701
1775,10,1.052,1.711,-0.847,1.418,-0.439,0.815,-0.555,0.876,-0.767,0.697
1775,11,2.02,3.101,-0.925,1.3,-0.481,0.811,-0.554,0.894,-0.766,0.694
1775,12,-2.033,2.203,-0.761,1.177,-0.507,0.824,-0.579,0.926,-0.772,0.697
1776,1,-3.682,4.252,-0.819,1.184,-0.506,0.834,-0.601,0.946,-0.768,0.692
1776,2,0.686,3.125,-0.79,1.181,-0.532,0.842,-0.569,0.933,-0.777,0.689
1776,3,-1.882,2.89,-0.857,1.21,-0.526,0.832,-0.544,0.916,-0.775,0.689
1776,4,-1.93,1.663,-1.08,1.269,-0.559,0.846,-0.533,0.893,-0.772,0.681
1776,5,-1.977,1.914,-1.32,1.343,-0.563,0.818,-0.521,0.855,-0.77,0.676
1776,6,0.104,2.51,-1.081,1.282,-0.633,0.844,-0.534,0.857,-0.767,0.655
1776,7,-1.031,1.962,-0.533,1.084,-0.61,0.903,-0.527,0.853,-0.756,0.647
1776,8,0.416,3.39,-0.521,1.232,-0.609,0.959,-0.522,0.851,-0.751,0.642
1776,9,-2.009,1.851,-0.463,1.372,-0.596,0.976,-0.53,0.87,-0.748,0.637
1776,10,-1.629,2.199,-0.566,1.352,-0.618,0.95,-0.542,0.868,-0.747,0.629
1776,11,-0.862,3.494,-0.479,1.786,-0.68,1.016,-0.518,0.867,-0.764,0.629
1776,12,0.831,2.193,-0.647,1.584,-0.741,1.048,-0.514,0.856,-0.774,0.631
1777,1,2.896,3.251,-0.764,1.633,-0.796,1.087,-0.522,0.834,-0.757,0.638
1777,2,0.828,4.332,-0.951,1.474,-0.811,1.083,-0.521,0.79,-0.756,0.65
1777,3,-1.187,1.952,-0.893,1.544,-0.789,1.064,-0.515,0.81,-0.761,0.665
1777,4,-3.165,1.83,-0.988,1.414,-0.78,1.061,-0.513,0.805,-0.755,0.652
1777,5,-0.929,1.816,-0.989,1.178,-0.735,1.047,-0.493,0.804,-0.748,0.655
1777,6,-1.91,2.041,-1.095,1.031,-0.706,1.069,-0.479,0.773,-0.747,0.652
1777,7,-2.438,2.147,-1.329,1.003,-0.732,1.072,-0.482,0.755,-0.744,0.641
1777,8,-1.823,1.778,-1.25,1.188,-0.764,1.05,-0.47,0.757,-0.748,0.637
1777,9,-1.315,2.548,-1.331,1.385,-0.797,1.05,-0.451,0.76,-0.754,0.641
1777,10,-2.773,3.224,-0.966,1.407,-0.703,1.038,-0.459,0.768,-0.759,0.648
1777,11,-0.875,2.362,-0.982,1.408,-0.638,1.027,-0.489,0.784,-0.771,0.666
1777,12,-0.438,3.095,-1.046,1.554,-0.605,0.991,-0.525,0.799,-0.766,0.669
1778,1,0.086,4.696,-0.854,1.609,-0.586,0.99,-0.526,0.758,-0.755,0.659
1778,2,1.777,3.208,-0.876,1.586,-0.609,0.992,-0.498,0.755,-0.74,0.65
1778,3,-2.151,3.876,-0.712,1.686,-0.639,0.978,-0.496,0.751,-0.728,0.647
1778,4,1.207,1.849,-0.633,1.688,-0.647,0.974,-0.508,0.762,-0.722,0.646
1778,5,-1.114,1.692,-0.768,1.477,-0.679,0.936,-0.516,0.756,-0.713,0.634
1778,6,-2.682,3.925,-0.891,1.442,-0.673,0.932,-0.495,0.756,-0.705,0.633
1778,7,-0.139,2.449,-1.061,1.419,-0.616,0.879,-0.503,0.748,-0.693,0.64
1778,8,-2.079,2.372,-1.132,1.75,-0.643,0.899,-0.499,0.741,-0.685,0.636
1778,9,0.651,1.786,-0.924,1.619,-0.623,0.912,-0.521,0.732,-0.68,0.642
1778,10,-1.832,3.171,-1.014,1.528,-0.618,0.9,-0.534,0.735,-0.673,0.645
1778,11,-2.486,3.089,-0.788,1.541,-0.591,0.939,-0.547,0.716,-0.666,0.646
1778,12,-1.914,2.897,-0.737,1.462,-0.623,0.916,-0.574,0.728,-0.681,0.65
1779,1,-1.955,3.838,-0.866,1.409,-0.608,0.9,-0.548,0.756,-0.678,0.645
1779,2,0.926,5.946,-0.763,1.365,-0.607,0.87,-0.571,0.784,-0.676,0.646
1779,3,0.341,2.42,-0.821,1.356,-0.602,0.893,-0.577,0.787,-0.676,0.642
1779,4,0.126,2.543,-0.686,1.331,-0.584,0.878,-0.592,0.78,-0.682,0.644
1779,5,1.598,1.328,-0.503,1.368,-0.544,0.832,-0.653,0.814,-0.688,0.662
1779,6,-2.066,2.338,-0.462,1.582,-0.565,0.789,-0.67,0.816,-0.693,0.662
1779,7,-1.684,1.841,-0.326,1.35,-0.648,0.803,-0.682,0.826,-0.689,0.663
1779,8,-0.853,2.314,-0.371,1.314,-0.7,0.783,-0.669,0.816,-0.686,0.665
1779,9,-0.035,1.653,-0.448,1.207,-0.72,0.829,-0.673,0.802,-0.682,0.663
1779,10,-0.223,2.661,-0.119,1.346,-0.666,0.807,-0.678,0.786,-0.67,0.664
1779,11,-0.287,2.227,-0.015,1.578,-0.65,0.808,-0.663,0.764,-0.656,0.661
1779,12,-1.415,3.48,0.165,1.803,-0.617,0.788,-0.64,0.774,-0.637,0.653
1780,1,-0.33,5.315,0.373,1.913,-0.585,0.771,-0.652,0.773,-0.633,0.661
1780,2,0.391,4.585,0.335,1.991,-0.531,0.757,-0.683,0.764,-0.633,0.657
1780,3,-0.588,2.259,0.086,1.94,-0.502,0.766,-0.73,0.76,-0.617,0.661
1780,4,4.082,3.528,0.153,1.832,-0.468,0.746,-0.73,0.756,-0.629,0.674
1780,5,2.837,2.016,0.187,1.848,-0.479,0.737,-0.732,0.749,-0.626,0.67
1780,6,0.096,3.195,0.162,2.246,-0.501,0.749,-0.708,0.72,-0.617,0.658
1780,7,0.815,2.351,0.169,1.956,-0.56,0.777,-0.704,0.709,-0.608,0.643
1780,8,-1.314,3.127,0.061,1.732,-0.568,0.797,-0.699,0.705,-0.6,0.631
1780,9,-3.018,2.514,0.05,1.85,-0.55,0.816,-0.7,0.703,-0.599,0.629
1780,10,0.576,1.577,-0.424,1.645,-0.577,0.821,-0.719,0.697,-0.6,0.63
1780,11,0.121,2.243,-0.692,1.505,-0.55,0.812,-0.736,0.675,-0.604,0.638
1780,12,-1.715,3.351,-0.851,1.548,-0.483,0.822,-0.736,0.67,-0.609,0.658
1781,1,-0.247,4.896,-0.931,1.62,-0.5,0.803,-0.725,0.656,-0.615,0.672
1781,2,-0.908,5.13,-0.78,1.684,-0.466,0.787,-0.742,0.665,-0.595,0.668
1781,3,-0.719,2.513,-0.673,1.671,-0.516,0.773,-0.723,0.673,-0.579,0.659
1781,4,-1.597,2.656,-0.764,1.679,-0.51,0.774,-0.706,0.667,-0.566,0.649
1781,5,-0.385,1.823,-0.648,1.572,-0.53,0.758,-0.69,0.684,-0.562,0.631
1781,6,-1.805,2.153,-0.539,1.443,-0.515,0.776,-0.691,0.665,-0.563,0.631
1781,7,-0.147,1.662,-0.69,1.278,-0.486,0.759,-0.675,0.653,-0.563,0.63
1781,8,0.498,1.539,-0.807,1,-0.534,0.803,-0.671,0.635,-0.563,0.627
1781,9,-1.733,3.108,-0.948,1.095,-0.558,0.784,-0.649,0.624,-0.563,0.628
1781,10,-0.515,1.339,-0.806,0.98,-0.565,0.769,-0.642,0.609,-0.572,0.628
1781,11,1.509,2.292,-0.771,0.987,-0.626,0.772,-0.656,0.585,-0.566,0.628
1781,12,-0.401,2.9,-0.614,0.912,-0.599,0.769,-0.692,0.584,-0.562,0.63
1782,1,-2.063,3.04,-0.649,0.88,-0.567,0.755,-0.71,0.581,-0.567,0.616
1782,2,-2.317,3.119,-0.572,0.864,-0.528,0.73,-0.72,0.589,-0.555,0.603
1782,3,-2.409,4.133,-0.393,0.842,-0.557,0.725,-0.712,0.595,-0.545,0.605
1782,4,0.105,1.49,-0.411,0.914,-0.577,0.695,-0.694,0.586,-0.547,0.606
1782,5,0.042,1.697,-0.662,0.989,-0.59,0.695,-0.687,0.59,-0.536,0.605
1782,6,0.07,1.349,-0.776,1.122,-0.574,0.75,-0.666,0.584,-0.527,0.593
1782,7,-0.564,1.629,-0.894,1.203,-0.573,0.719,-0.652,0.571,-0.525,0.584
1782,8,1.425,1.689,-0.589,1.297,-0.603,0.691,-0.641,0.564,-0.53,0.582
1782,9,0.412,1.829,-0.478,1.266,-0.663,0.697,-0.646,0.566,-0.522,0.584
1782,10,-0.73,1.593,-0.521,1.278,-0.757,0.637,-0.634,0.567,-0.528,0.586
1782,11,-1.497,3.171,-0.483,1.257,-0.827,0.605,-0.635,0.571,-0.541,0.594
1782,12,-1.772,3.321,-0.376,1.202,-0.81,0.578,-0.639,0.575,-0.553,0.601
1783,1,-3.482,6.285,-0.427,1.112,-0.821,0.558,-0.66,0.583,-0.544,0.578
1783,2,1.348,3.373,-0.55,1.049,-0.788,0.539,-0.673,0.605,-0.53,0.576
1783,3,-1.083,2.148,-0.778,1.032,-0.762,0.539,-0.661,0.621,-0.524,0.576
1783,4,-0.405,1.635,-0.841,0.943,-0.792,0.529,-0.673,0.621,-0.527,0.581
1783,5,0.492,1.846,-1.026,0.929,-0.793,0.532,-0.67,0.61,-0.534,0.578
1783,6,1.356,2.157,-0.962,0.886,-0.799,0.523,-0.644,0.609,-0.53,0.577
1783,7,-1.173,1.508,-0.688,1.13,-0.834,0.543,-0.626,0.606,-0.529,0.573
1783,8,-0.058,1.206,-0.965,1.209,-0.841,0.552,-0.603,0.598,-0.53,0.57
1783,9,-2.317,2.061,-0.965,1.131,-0.822,0.559,-0.61,0.596,-0.533,0.567
1783,10,-1.487,2.16,-0.958,1.314,-0.793,0.576,-0.593,0.593,-0.537,0.569
1783,11,-3.716,2.044,-1.168,1.222,-0.788,0.568,-0.569,0.578,-0.531,0.561
1783,12,-1.01,2.668,-1.317,1.217,-0.758,0.557,-0.587,0.589,-0.547,0.57
1784,1,-0.192,5.061,-1.203,1.419,-0.741,0.568,-0.566,0.599,-0.528,0.58
1784,2,-1.982,4.686,-1.073,1.569,-0.735,0.585,-0.582,0.622,-0.532,0.592
1784,3,-1.077,2.068,-1.025,1.382,-0.697,0.569,-0.594,0.612,-0.527,0.595
1784,4,-0.316,3.897,-1.022,1.354,-0.699,0.537,-0.605,0.603,-0.531,0.593
1784,5,-2.026,1.281,-0.802,1.413,-0.768,0.535,-0.619,0.603,-0.548,0.611
1784,6,-0.442,2.141,-0.754,1.709,-0.819,0.548,-0.605,0.595,-0.56,0.612
1784,7,0.199,3.159,-0.76,1.355,-0.773,0.551,-0.585,0.586,-0.573,0.616
1784,8,1.505,3.329,-0.713,1.219,-0.739,0.584,-0.578,0.571,-0.575,0.61
1784,9,-1.748,1.899,-0.975,1.113,-0.703,0.576,-0.578,0.565,-0.568,0.605
1784,10,-1.443,1.854,-1.078,0.988,-0.723,0.573,-0.585,0.552,-0.565,0.6
1784,11,-1.077,1.779,-1.022,1.003,-0.724,0.598,-0.581,0.55,-0.554,0.591
1784,12,-0.44,3.517,-0.892,0.976,-0.715,0.622,-0.566,0.567,-0.542,0.593
1785,1,-0.265,3.299,-0.897,0.878,-0.72,0.619,-0.56,0.554,-0.545,0.591
1785,2,-1.411,2.769,-0.966,0.816,-0.751,0.612,-0.562,0.544,-0.548,0.589
1785,3,-4.22,4.242,-0.94,0.846,-0.79,0.633,-0.562,0.547,-0.551,0.589
1785,4,-1.555,1.593,-0.921,0.842,-0.8,0.607,-0.611,0.524,-0.54,0.587
1785,5,-1.359,1.442,-0.829,0.847,-0.791,0.611,-0.644,0.509,-0.533,0.582
1785,6,1.124,1.866,-0.966,0.805,-0.778,0.619,-0.645,0.493,-0.529,0.571
1785,7,0.141,1.03,-1.137,0.802,-0.759,0.681,-0.661,0.483,-0.526,0.567
1785,8,0.669,2.177,-1.131,0.812,-0.778,0.725,-0.655,0.472,-0.526,0.563
1785,9,-1.429,1.526,-0.744,0.768,-0.773,0.742,-0.636,0.471,-0.528,0.564
1785,10,-1.221,1.402,-0.605,0.757,-0.769,0.731,-0.646,0.469,-0.536,0.565
1785,11,0.033,1.86,-0.496,0.746,-0.79,0.701,-0.654,0.469,-0.546,0.554
1785,12,-2.091,2.255,-0.59,0.728,-0.806,0.719,-0.639,0.477,-0.537,0.554
1786,1,-2.308,3.134,-0.528,0.761,-0.751,0.772,-0.63,0.479,-0.516,0.547
1786,2,-1.344,2.841,-0.516,0.745,-0.741,0.774,-0.62,0.491,-0.517,0.554
1786,3,0.426,2.258,-0.347,0.733,-0.705,0.765,-0.613,0.49,-0.519,0.558
1786,4,0.112,1.405,-0.302,0.718,-0.676,0.748,-0.599,0.495,-0.514,0.556
1786,5,-0.052,1.212,-0.522,0.69,-0.607,0.748,-0.603,0.496,-0.507,0.566
1786,6,-0.009,3.206,-0.638,0.754,-0.659,0.753,-0.591,0.502,-0.503,0.562
1786,7,0.89,2.011,-0.388,0.709,-0.647,0.712,-0.598,0.506,-0.5,0.558
1786,8,0.812,1.823,-0.298,0.696,-0.629,0.727,-0.604,0.509,-0.499,0.552
1786,9,0.6,1.182,-0.355,0.679,-0.63,0.722,-0.596,0.502,-0.491,0.549
1786,10,-0.682,4.731,-0.452,0.707,-0.644,0.69,-0.602,0.506,-0.485,0.546
1786,11,-2.603,3.168,-0.451,0.69,-0.612,0.698,-0.614,0.501,-0.484,0.539
1786,12,-3.49,3.274,-0.398,0.796,-0.611,0.692,-0.611,0.509,-0.498,0.536
1787,1,0.701,3.367,-0.544,0.79,-0.602,0.663,-0.612,0.502,-0.501,0.537
1787,2,-0.266,2.854,-0.648,0.782,-0.629,0.623,-0.589,0.52,-0.492,0.534
1787,3,-0.263,2.526,-0.858,0.835,-0.6,0.627,-0.575,0.516,-0.491,0.53
1787,4,-1.045,2.02,-0.915,1.159,-0.593,0.619,-0.581,0.52,-0.484,0.523
1787,5,-0.041,2.52,-0.775,1.174,-0.572,0.62,-0.58,0.523,-0.484,0.519
1787,6,0.619,2.128,-0.567,1.222,-0.559,0.591,-0.574,0.528,-0.475,0.515
1787,7,-0.855,1.5,-0.823,1.211,-0.547,0.559,-0.568,0.521,-0.468,0.508
1787,8,-0.436,1.501,-0.785,1.53,-0.521,0.552,-0.591,0.509,-0.46,0.504
1787,9,-1.927,1.681,-0.825,1.592,-0.461,0.559,-0.592,0.517,-0.455,0.503
1787,10,-1.357,2.484,-0.754,1.67,-0.465,0.557,-0.597,0.501,-0.446,0.505
1787,11,-0.928,2.526,-0.815,1.368,-0.46,0.559,-0.594,0.499,-0.448,0.504
1787,12,-0.994,2.314,-0.832,1.257,-0.48,0.56,-0.581,0.502,-0.446,0.51
1788,1,-2.367,3.207,-0.585,1.467,-0.5,0.565,-0.562,0.51,-0.444,0.515
1788,2,0.188,5.853,-0.501,1.454,-0.522,0.55,-0.561,0.51,-0.452,0.519
1788,3,-0.746,3.105,-0.356,1.426,-0.511,0.535,-0.552,0.511,-0.438,0.524
1788,4,-0.186,1.334,-0.219,1.303,-0.5,0.547,-0.546,0.512,-0.445,0.523
1788,5,-0.773,2.088,-0.107,1.171,-0.515,0.543,-0.553,0.511,-0.442,0.525
1788,6,0.411,0.922,-0.368,1.121,-0.478,0.567,-0.566,0.52,-0.432,0.525
1788,7,2.104,3.824,-0.127,1.322,-0.426,0.531,-0.556,0.521,-0.43,0.52
1788,8,0.575,2.006,-0.218,1.123,-0.4,0.544,-0.56,0.524,-0.417,0.517
1788,9,-0.188,1.427,-0.253,1.048,-0.405,0.534,-0.546,0.519,-0.424,0.514
1788,10,0.293,1.986,-0.331,1.045,-0.404,0.526,-0.541,0.52,-0.419,0.515
1788,11,0.411,2.362,-0.275,1.099,-0.419,0.53,-0.515,0.532,-0.409,0.511
1788,12,-4.121,4.192,-0.342,1.047,-0.425,0.549,-0.519,0.539,-0.408,0.512
1789,1,0.516,3.726,-0.457,0.972,-0.456,0.542,-0.509,0.516,-0.401,0.513
1789,2,-0.895,3.045,-0.514,0.888,-0.472,0.534,-0.493,0.521,-0.414,0.518
1789,3,-1.169,2.481,-0.5,0.866,-0.496,0.536,-0.476,0.527,-0.425,0.515
1789,4,-1.12,1.573,-0.61,0.729,-0.505,0.567,-0.47,0.521,-0.425,0.511
1789,5,-0.105,1.279,-0.628,0.718,-0.46,0.563,-0.444,0.525,-0.433,0.511
1789,6,-0.385,1.354,-0.256,0.709,-0.402,0.562,-0.451,0.528,-0.425,0.508
1789,7,0.715,1.7,-0.263,0.675,-0.452,0.548,-0.465,0.521,-0.418,0.504
1789,8,-0.101,1.341,-0.176,0.759,-0.439,0.555,-0.48,0.512,-0.416,0.498
1789,9,-0.02,0.909,-0.126,0.758,-0.447,0.551,-0.463,0.512,-0.418,0.496
1789,10,-1.033,2.343,-0.185,0.849,-0.44,0.554,-0.452,0.513,-0.417,0.489
1789,11,0.199,1.997,-0.265,0.936,-0.435,0.533,-0.445,0.517,-0.416,0.489
1789,12,0.336,1.955,-0.237,0.919,-0.434,0.523,-0.444,0.507,-0.418,0.493
1790,1,0.436,2.801,-0.386,0.975,-0.416,0.516,-0.437,0.5,-0.42,0.489
1790,2,0.148,2.572,-0.431,0.989,-0.431,0.509,-0.413,0.502,-0.424,0.484
1790,3,-0.568,1.87,-0.494,1.073,-0.395,0.509,-0.371,0.512,-0.426,0.484
1790,4,-1.831,2.608,-0.454,1.014,-0.395,0.503,-0.35,0.516,-0.441,0.474
1790,5,-1.058,1.225,-0.543,0.947,-0.397,0.496,-0.334,0.516,-0.457,0.468
1790,6,-0.048,1.214,-0.559,0.799,-0.385,0.496,-0.35,0.526,-0.458,0.462
1790,7,-1.075,0.885,-0.529,0.8,-0.365,0.492,-0.349,0.528,-0.465,0.457
1790,8,-0.641,0.952,-0.522,0.682,-0.343,0.482,-0.354,0.522,-0.46,0.452
1790,9,-0.78,1.336,-0.464,0.676,-0.332,0.493,-0.355,0.522,-0.453,0.452
1790,10,-0.551,1.241,-0.3,0.649,-0.323,0.497,-0.353,0.532,-0.455,0.45
1790,11,-0.87,1.363,-0.289,0.702,-0.315,0.499,-0.357,0.534,-0.456,0.449
1790,12,0.143,3.935,-0.315,0.693,-0.326,0.504,-0.338,0.538,-0.449,0.448
1791,1,0.8,3.325,-0.307,0.711,-0.36,0.504,-0.308,0.54,-0.444,0.452
1791,2,0.228,2.493,-0.268,0.764,-0.379,0.506,-0.293,0.546,-0.438,0.454
1791,3,0.127,2.119,-0.271,0.786,-0.386,0.502,-0.315,0.545,-0.429,0.454
1791,4,0.132,1.417,-0.328,0.83,-0.406,0.506,-0.322,0.548,-0.426,0.455
1791,5,-0.92,1.476,-0.245,0.868,-0.423,0.518,-0.323,0.551,-0.42,0.455
1791,6,-0.362,1.082,-0.26,0.8,-0.38,0.501,-0.316,0.569,-0.414,0.456
1791,7,-0.976,1.453,-0.516,0.81,-0.37,0.5,-0.326,0.574,-0.414,0.456
1791,8,-0.168,1.017,-0.497,0.854,-0.357,0.511,-0.326,0.589,-0.421,0.456
1791,9,-0.822,1.329,-0.568,0.801,-0.322,0.531,-0.333,0.596,-0.415,0.45
1791,10,-1.231,1.192,-0.631,0.821,-0.296,0.544,-0.328,0.604,-0.408,0.452
1791,11,0.124,1.647,-0.534,0.805,-0.276,0.549,-0.312,0.611,-0.416,0.451
1791,12,-0.038,2.571,-0.443,0.822,-0.29,0.558,-0.304,0.602,-0.409,0.456
1792,1,-2.278,4.408,-0.343,0.802,-0.327,0.572,-0.291,0.617,-0.394,0.453
1792,2,0.467,2.617,-0.44,0.788,-0.332,0.578,-0.265,0.608,-0.379,0.463
1792,3,-0.735,1.881,-0.354,0.771,-0.326,0.577,-0.271,0.585,-0.364,0.457
1792,4,-0.621,1.914,-0.363,0.765,-0.311,0.585,-0.274,0.572,-0.362,0.459
1792,5,0.246,1.052,-0.465,0.837,-0.318,0.608,-0.282,0.555,-0.368,0.458
1792,6,0.73,1.165,-0.482,0.808,-0.33,0.627,-0.284,0.547,-0.368,0.459
1792,7,0.223,1.723,-0.39,0.819,-0.327,0.633,-0.283,0.547,-0.367,0.456
1792,8,-1.334,1.724,-0.305,0.866,-0.304,0.626,-0.28,0.548,-0.375,0.453
1792,9,0.217,1.904,-0.247,0.882,-0.281,0.632,-0.265,0.546,-0.377,0.452
1792,10,-1.34,1.399,-0.166,0.992,-0.234,0.658,-0.257,0.544,-0.374,0.447
1792,11,-1.099,2.397,-0.215,0.997,-0.208,0.671,-0.261,0.539,-0.372,0.446
1792,12,-0.253,2.115,-0.293,1.005,-0.22,0.67,-0.253,0.545,-0.366,0.45
1793,1,-1.168,3.045,-0.307,1.035,-0.198,0.671,-0.229,0.555,-0.358,0.453
1793,2,1.488,3.173,-0.245,1.09,-0.187,0.674,-0.23,0.539,-0.368,0.452
1793,3,-0.038,1.903,-0.314,0.953,-0.199,0.689,-0.215,0.541,-0.364,0.453
1793,4,0.35,1.516,-0.274,0.996,-0.205,0.702,-0.218,0.539,-0.36,0.452
1793,5,-0.342,1.263,-0.237,1.083,-0.199,0.713,-0.214,0.551,-0.361,0.453
1793,6,-0.214,1.555,-0.34,1.112,-0.198,0.707,-0.22,0.55,-0.366,0.453
1793,7,0.062,2.155,-0.154,1.295,-0.19,0.723,-0.235,0.542,-0.36,0.452
1793,8,-0.595,1.79,-0.284,1.383,-0.186,0.72,-0.231,0.54,-0.357,0.45
1793,9,-0.612,2.182,-0.207,1.383,-0.225,0.721,-0.237,0.534,-0.347,0.448
1793,10,-0.856,1.752,-0.2,1.404,-0.24,0.734,-0.246,0.528,-0.338,0.446
1793,11,-0.65,3.678,-0.079,1.409,-0.228,0.747,-0.25,0.523,-0.323,0.445
1793,12,-1.495,2.357,-0.163,1.363,-0.207,0.768,-0.229,0.513,-0.323,0.444
1794,1,1.064,2.773,-0.293,1.329,-0.195,0.772,-0.236,0.501,-0.324,0.434
1794,2,-0.068,3.828,-0.276,1.249,-0.181,0.805,-0.247,0.492,-0.32,0.434
1794,3,0.883,1.893,-0.195,1.267,-0.17,0.807,-0.255,0.499,-0.321,0.435
1794,4,0.44,1.848,-0.135,1.223,-0.151,0.804,-0.246,0.497,-0.315,0.433
1794,5,1.1,1.234,-0.099,1.109,-0.165,0.828,-0.248,0.494,-0.305,0.433
1794,6,-1.219,1.373,-0.006,1.129,-0.205,0.788,-0.245,0.495,-0.303,0.431
1794,7,-1.497,2.072,-0.048,1.05,-0.131,0.853,-0.252,0.495,-0.298,0.429
1794,8,-0.385,1.313,0.085,0.875,-0.091,0.821,-0.254,0.494,-0.304,0.424
1794,9,0.355,1.37,0.079,0.873,-0.095,0.788,-0.257,0.496,-0.296,0.423
1794,10,-0.131,1.255,0.127,0.858,-0.108,0.779,-0.248,0.5,-0.291,0.424
1794,11,-0.227,2.149,0.078,0.855,-0.129,0.766,-0.251,0.506,-0.283,0.423
1794,12,-0.377,2.375,0.114,0.824,-0.134,0.751,-0.269,0.507,-0.286,0.42
1795,1,0.563,2.227,0.262,0.804,-0.151,0.741,-0.279,0.503,-0.284,0.418
1795,2,1.531,3.204,0.295,0.8,-0.129,0.741,-0.287,0.503,-0.28,0.419
1795,3,0.809,1.849,0.14,0.814,-0.135,0.736,-0.291,0.497,-0.26,0.417
1795,4,1.011,1.684,0.073,0.828,-0.12,0.74,-0.27,0.502,-0.255,0.417
1795,5,0.515,2.099,0.052,0.843,-0.124,0.732,-0.27,0.503,-0.25,0.414
1795,6,-0.785,2.418,0.101,0.96,-0.121,0.739,-0.271,0.501,-0.253,0.414
1795,7,0.277,1.05,0.161,1.047,-0.093,0.76,-0.269,0.499,-0.252,0.414
1795,8,0.012,1.326,0.069,1.073,-0.117,0.743,-0.266,0.499,-0.25,0.414
1795,9,-1.511,1.818,-0.18,0.998,-0.098,0.727,-0.269,0.501,-0.245,0.41
1795,10,-0.93,1.837,-0.332,0.973,-0.113,0.713,-0.264,0.5,-0.247,0.411
1795,11,-0.479,2.106,-0.39,0.98,-0.113,0.736,-0.258,0.495,-0.254,0.408
1795,12,0.212,2.779,-0.252,1.116,-0.114,0.73,-0.26,0.491,-0.242,0.406
1796,1,1.277,3.176,-0.295,1.178,-0.11,0.719,-0.257,0.498,-0.23,0.403
1796,2,0.431,2.54,-0.237,1.399,-0.083,0.72,-0.255,0.49,-0.225,0.405
1796,3,-2.181,1.884,-0.124,1.425,-0.087,0.726,-0.245,0.494,-0.229,0.407
1796,4,-0.807,1.245,-0.059,1.429,-0.086,0.716,-0.252,0.497,-0.232,0.409
1796,5,-0.183,0.979,-0.079,1.433,-0.077,0.674,-0.236,0.507,-0.23,0.409
1796,6,0.875,2.933,-0.299,1.267,-0.078,0.653,-0.238,0.502,-0.235,0.408
1796,7,-0.248,1.409,-0.221,1.243,-0.102,0.629,-0.229,0.498,-0.241,0.412
1796,8,0.717,2.968,-0.021,1.058,-0.138,0.584,-0.238,0.498,-0.241,0.415
1796,9,-0.166,1.29,0.082,1.011,-0.187,0.578,-0.233,0.492,-0.242,0.416
1796,10,-0.146,1.38,0.031,0.938,-0.196,0.575,-0.214,0.491,-0.242,0.415
1796,11,-0.714,1.871,-0.036,0.951,-0.22,0.569,-0.217,0.495,-0.235,0.418
1796,12,-2.428,2.398,-0.076,0.924,-0.2,0.57,-0.208,0.493,-0.219,0.413
1797,1,2.204,3.082,-0.123,0.882,-0.177,0.575,-0.176,0.509,-0.228,0.413
