Year,Month,Monthly anomalies,Monthly uncertainties,Annual anomalies,Annual uncertainties,Five-year  anomalies,Five-year  uncertainties,Ten-year anomalies,Ten-year uncertainties,Twenty-year anomalies,Twenty-year uncertainties
2010,10,0.925,0.455,0.332,0.213,0.552,0.225,0.555,0.141,0.64,0.113
2010,11,1.223,0.388,0.223,0.218,0.597,0.214,0.565,0.143,0.63,0.115
2010,12,-0.04,0.351,0.039,0.247,0.628,0.206,0.574,0.146,0.627,0.118
2011,1,-0.919,0.226,0.01,0.246,0.627,0.201,0.577,0.147,NaN,NaN
2011,2,0.639,0.179,0.031,0.241,0.622,0.2,0.553,0.147,NaN,NaN
2011,3,0.528,0.488,0.117,0.22,0.635,0.199,0.57,0.149,NaN,NaN
2011,4,-0.51,0.194,0.09,0.216,0.618,0.202,0.582,0.15,NaN,NaN
2011,5,0.555,0.386,0.163,0.234,0.59,0.214,0.584,0.15,NaN,NaN
2011,6,-1.554,0.422,0.226,0.244,0.569,0.21,0.6,0.151,NaN,NaN
2011,7,-0.074,0.361,0.259,0.268,0.532,0.208,0.596,0.15,NaN,NaN
2011,8,0.483,0.186,0.167,0.296,0.486,0.21,0.595,0.148,NaN,NaN
2011,9,0.15,0.299,0.154,0.293,0.451,0.215,0.602,0.143,NaN,NaN
2011,10,0.598,0.407,0.185,0.329,0.43,0.21,0.606,0.14,NaN,NaN
2011,11,2.099,0.508,0.195,0.323,0.411,0.212,0.605,0.136,NaN,NaN
2011,12,0.716,0.452,0.504,0.305,0.413,0.225,0.609,0.13,NaN,NaN
2012,1,-0.526,0.579,0.603,0.32,0.413,0.227,0.608,0.127,NaN,NaN
2012,2,-0.461,0.58,0.542,0.315,0.411,0.228,0.614,0.128,NaN,NaN
2012,3,0.371,0.375,0.54,0.307,0.409,0.224,0.626,0.126,NaN,NaN
2012,4,-0.138,0.495,0.479,0.296,0.421,0.222,0.629,0.124,NaN,NaN
2012,5,0.673,0.315,0.304,0.318,0.43,0.238,0.634,0.128,NaN,NaN
2012,6,2.155,0.302,0.283,0.342,0.4,0.247,0.627,0.134,NaN,NaN
2012,7,1.118,0.422,0.247,0.358,0.389,0.255,0.622,0.141,NaN,NaN
2012,8,-0.25,0.238,0.292,0.352,0.396,0.252,0.622,0.147,NaN,NaN
2012,9,0.129,0.25,0.309,0.362,0.325,0.259,0.624,0.154,NaN,NaN
2012,10,-0.141,0.314,0.33,0.307,0.257,0.251,0.635,0.161,NaN,NaN
2012,11,0.001,0.752,0.379,0.273,0.243,0.247,0.626,0.161,NaN,NaN
2012,12,0.47,0.624,0.086,0.283,0.22,0.25,0.633,0.155,NaN,NaN
2013,1,-0.968,0.681,-0.034,0.274,0.21,0.25,0.635,0.152,NaN,NaN
2013,2,0.08,0.355,-0.018,0.272,0.223,0.251,0.659,0.153,NaN,NaN
2013,3,0.577,0.49,0.045,0.257,0.268,0.242,0.659,0.154,NaN,NaN
2013,4,0.112,0.359,0.104,0.256,0.284,0.242,0.67,0.151,NaN,NaN
2013,5,1.259,0.384,0.077,0.26,0.299,0.247,0.691,0.149,NaN,NaN
2013,6,-1.352,0.374,0.127,0.218,0.314,0.253,0.726,0.142,NaN,NaN
2013,7,-0.323,0.295,0.176,0.198,0.352,0.252,0.734,0.141,NaN,NaN
2013,8,-0.055,0.255,0.094,0.216,0.371,0.252,0.74,0.139,NaN,NaN
2013,9,0.885,0.16,-0.028,0.243,0.398,0.246,0.738,0.141,NaN,NaN
2013,10,0.566,0.31,-0.087,0.269,0.447,0.24,0.729,0.142,NaN,NaN
2013,11,-0.324,0.756,-0.25,0.322,0.45,0.237,0.728,0.145,NaN,NaN
2013,12,1.069,0.258,-0.015,0.322,0.486,0.229,0.707,0.144,NaN,NaN
2014,1,-0.38,0.392,0.114,0.301,0.487,0.228,0.694,0.141,NaN,NaN
2014,2,-0.903,0.572,0.26,0.284,0.491,0.224,0.675,0.14,NaN,NaN
2014,3,-0.893,0.79,0.246,0.271,0.513,0.219,0.659,0.141,NaN,NaN
2014,4,-0.589,0.312,0.295,0.243,0.532,0.212,0.666,0.138,NaN,NaN
2014,5,-0.704,0.566,0.432,0.257,0.517,0.204,0.664,0.139,NaN,NaN
2014,6,1.467,0.435,0.31,0.312,0.532,0.198,0.665,0.142,NaN,NaN
2014,7,1.235,0.346,0.269,0.348,0.555,0.19,0.662,0.142,NaN,NaN
2014,8,1.695,0.371,0.526,0.306,0.591,0.185,0.656,0.142,NaN,NaN
2014,9,0.72,0.261,0.538,0.284,0.598,0.182,0.659,0.137,NaN,NaN
2014,10,1.149,0.337,0.527,0.259,0.637,0.173,0.659,0.136,NaN,NaN
2014,11,1.319,0.764,0.668,0.232,0.641,0.171,0.665,0.137,NaN,NaN
2014,12,-0.393,0.821,0.488,0.217,0.593,0.173,0.637,0.135,NaN,NaN
2015,1,-0.875,0.828,0.355,0.232,0.58,0.171,0.637,0.133,NaN,NaN
2015,2,2.185,0.284,0.297,0.254,0.605,0.173,0.624,0.134,NaN,NaN
2015,3,-0.757,0.441,0.391,0.265,0.624,0.176,0.587,0.135,NaN,NaN
2015,4,-0.723,0.369,0.452,0.307,0.659,0.177,0.556,0.139,NaN,NaN
2015,5,0.995,0.413,0.517,0.288,0.666,0.172,0.535,0.139,NaN,NaN
2015,6,-0.699,0.231,0.622,0.259,0.676,0.165,0.524,0.139,NaN,NaN
2015,7,-0.353,0.351,0.811,0.214,0.699,0.161,0.529,0.14,NaN,NaN
2015,8,0.999,0.346,0.775,0.223,0.733,0.163,0.535,0.141,NaN,NaN
2015,9,1.847,0.308,1.017,0.197,0.765,0.161,0.56,0.142,NaN,NaN
2015,10,1.878,0.415,1.28,0.195,0.788,0.159,0.562,0.144,NaN,NaN
2015,11,2.096,0.54,1.26,0.193,0.786,0.16,0.547,0.149,NaN,NaN
2015,12,0.874,0.512,1.367,0.193,0.823,0.162,0.55,0.154,NaN,NaN
2016,1,1.396,0.265,1.398,0.195,0.84,0.166,NaN,NaN,NaN,NaN
2016,2,1.747,0.238,1.373,0.189,0.858,0.169,NaN,NaN,NaN,NaN
2016,3,2.148,0.298,1.343,0.191,0.84,0.169,NaN,NaN,NaN,NaN
2016,4,2.428,0.571,1.328,0.195,0.84,0.174,NaN,NaN,NaN,NaN
2016,5,0.761,0.267,1.257,0.21,0.865,0.179,NaN,NaN,NaN,NaN
2016,6,0.585,0.497,1.315,0.248,0.845,0.182,NaN,NaN,NaN,NaN
2016,7,0.022,0.357,1.271,0.258,0.855,0.185,NaN,NaN,NaN,NaN
2016,8,0.693,0.396,1.266,0.259,0.865,0.19,NaN,NaN,NaN,NaN
2016,9,1.485,0.43,1.157,0.26,0.867,0.194,NaN,NaN,NaN,NaN
2016,10,1.705,0.35,1.137,0.246,0.901,0.195,NaN,NaN,NaN,NaN
2016,11,1.237,0.202,1.147,0.243,0.917,0.196,NaN,NaN,NaN,NaN
2016,12,1.571,0.329,1.04,0.209,0.917,0.197,NaN,NaN,NaN,NaN
2017,1,0.868,0.477,1.068,0.219,0.911,0.198,NaN,NaN,NaN,NaN
2017,2,1.69,0.183,1.113,0.21,0.9,0.196,NaN,NaN,NaN,NaN
2017,3,0.84,0.39,1.094,0.192,0.909,0.198,NaN,NaN,NaN,NaN
2017,4,2.183,0.392,1.114,0.216,0.897,0.198,NaN,NaN,NaN,NaN
2017,5,0.885,0.184,1.045,0.244,0.901,0.203,NaN,NaN,NaN,NaN
2017,6,-0.699,0.291,1.007,0.274,0.875,0.209,NaN,NaN,NaN,NaN
2017,7,0.357,0.392,0.966,0.285,0.885,0.224,NaN,NaN,NaN,NaN
2017,8,1.232,0.394,1.002,0.3,0.852,0.224,NaN,NaN,NaN,NaN
2017,9,1.261,0.426,1.143,0.299,0.849,0.227,NaN,NaN,NaN,NaN
2017,10,1.947,0.672,1.086,0.317,0.854,0.224,NaN,NaN,NaN,NaN
2017,11,0.402,0.544,1.104,0.345,0.828,0.22,NaN,NaN,NaN,NaN
2017,12,1.111,0.629,1.235,0.391,0.827,0.227,NaN,NaN,NaN,NaN
2018,1,0.383,0.45,1.264,0.385,0.848,0.232,NaN,NaN,NaN,NaN
2018,2,2.118,0.268,1.248,0.403,0.848,0.231,NaN,NaN,NaN,NaN
2018,3,2.532,0.35,1.126,0.373,0.852,0.231,NaN,NaN,NaN,NaN
2018,4,1.505,0.704,1.013,0.325,0.84,0.231,NaN,NaN,NaN,NaN
2018,5,1.102,0.422,1.077,0.289,0.795,0.235,NaN,NaN,NaN,NaN
2018,6,0.873,0.772,0.972,0.278,0.786,0.236,NaN,NaN,NaN,NaN
2018,7,0.706,0.384,0.959,0.279,NaN,NaN,NaN,NaN,NaN,NaN
2018,8,1.031,0.502,0.755,0.285,NaN,NaN,NaN,NaN,NaN,NaN
2018,9,-0.199,0.376,0.483,0.279,NaN,NaN,NaN,NaN,NaN,NaN
2018,10,0.587,0.431,0.475,0.271,NaN,NaN,NaN,NaN,NaN,NaN
2018,11,1.175,0.373,0.405,0.244,NaN,NaN,NaN,NaN,NaN,NaN
2018,12,-0.145,0.365,0.457,0.243,NaN,NaN,NaN,NaN,NaN,NaN
2019,1,0.218,0.389,0.471,0.24,NaN,NaN,NaN,NaN,NaN,NaN
2019,2,-0.323,0.28,0.468,0.222,NaN,NaN,NaN,NaN,NaN,NaN
2019,3,-0.739,0.416,0.591,0.257,NaN,NaN,NaN,NaN,NaN,NaN
2019,4,1.414,0.6,0.577,0.28,NaN,NaN,NaN,NaN,NaN,NaN
2019,5,0.261,0.656,0.608,0.289,NaN,NaN,NaN,NaN,NaN,NaN
2019,6,1.499,0.45,0.459,0.283,NaN,NaN,NaN,NaN,NaN,NaN
2019,7,0.872,0.67,0.416,0.317,NaN,NaN,NaN,NaN,NaN,NaN
2019,8,1,0.259,0.46,0.303,NaN,NaN,NaN,NaN,NaN,NaN
2019,9,1.273,0.789,0.443,0.305,NaN,NaN,NaN,NaN,NaN,NaN
2019,10,0.415,0.318,0.292,0.252,NaN,NaN,NaN,NaN,NaN,NaN
2019,11,1.546,0.251,0.223,0.275,NaN,NaN,NaN,NaN,NaN,NaN
2019,12,-1.925,0.431,0.035,0.281,NaN,NaN,NaN,NaN,NaN,NaN
2020,1,-0.307,0.814,0.037,0.257,NaN,NaN,NaN,NaN,NaN,NaN
2020,2,0.214,0.261,0.038,0.242,NaN,NaN,NaN,NaN,NaN,NaN
2020,3,-0.946,0.419,0.107,0.228,NaN,NaN,NaN,NaN,NaN,NaN
2020,4,-0.401,0.523,0.169,0.226,NaN,NaN,NaN,NaN,NaN,NaN
2020,5,-0.565,0.278,-0.014,0.241,NaN,NaN,NaN,NaN,NaN,NaN
2020,6,-0.76,0.54,0.178,0.286,NaN,NaN,NaN,NaN,NaN,NaN
2020,7,0.9,0.415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,8,1.005,0.259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,9,2.108,0.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,10,1.162,0.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,11,-0.651,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,12,0.374,0.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
